Criminal ID,Age,Gender,Crime Type,Crime Location,Time of Crime,Weapon Used,Prior Offenses,Modus Operandi,Associated Gang,Psychological Profile,Footprint/Fingerprint Match,Escape Method,Conviction Status,Sentence Duration
2988,51+,Male,Cybercrime,Metro,Evening,Gun,No,Online Fraud,No,Calculated,Yes,Vehicle,Acquitted,N/A
2989,51+,Other,Drug Offense,City,Night,Knife,No,Brute Force,No,Manipulative,No,Fake Identity,Convicted,Long-term
2990,26-35,Other,Fraud,Metro,Morning,Knife,No,Brute Force,No,Aggressive,Yes,Running,Convicted,Short-term
2991,18-25,Female,Drug Offense,Rural,Evening,Digital Tools,No,Online Fraud,No,Calculated,No,Running,Acquitted,N/A
2992,18-25,Male,Fraud,Rural,Evening,Knife,Yes,Social Engineering,No,Opportunistic,No,None,Under Trial,N/A
2993,18-25,Male,Fraud,Rural,Morning,Knife,No,Online Fraud,No,Calculated,No,Vehicle,Convicted,Long-term
2994,18-25,Other,Drug Offense,Metro,Evening,None,No,Extortion,No,Aggressive,Yes,None,Under Trial,N/A
2995,26-35,Female,Human Trafficking,Rural,Night,None,No,Brute Force,Yes,Aggressive,Yes,Running,Convicted,Life
2996,18-25,Male,Kidnapping,Rural,Night,Knife,No,Extortion,Yes,Manipulative,No,Vehicle,Under Trial,N/A
2997,36-50,Male,Assault,Rural,Evening,Digital Tools,Yes,Breaking & Entering,Yes,Aggressive,Yes,Fake Identity,Acquitted,N/A
2998,36-50,Other,Assault,Metro,Morning,None,Yes,Brute Force,No,Manipulative,No,Fake Identity,Under Trial,N/A
2999,36-50,Female,Assault,Metro,Night,Gun,No,Social Engineering,No,Calculated,Yes,None,Under Trial,N/A
3000,51+,Male,Theft,Rural,Night,None,No,Brute Force,Yes,Opportunistic,Yes,Fake Identity,Convicted,Death
3001,51+,Other,Fraud,City,Morning,Knife,Yes,Extortion,No,Calculated,No,None,Acquitted,N/A
3002,18-25,Male,Fraud,Metro,Evening,Gun,Yes,Social Engineering,Yes,Calculated,No,Vehicle,Under Trial,N/A
3003,18-25,Other,Theft,Metro,Night,Digital Tools,No,Brute Force,No,Manipulative,No,Running,Under Trial,N/A
3004,18-25,Other,Human Trafficking,Rural,Night,None,No,Online Fraud,Yes,Opportunistic,No,Running,Under Trial,N/A
3005,18-25,Female,Kidnapping,City,Night,Digital Tools,Yes,Social Engineering,No,Opportunistic,Yes,Vehicle,Acquitted,N/A
3006,26-35,Female,Kidnapping,City,Morning,None,No,Brute Force,Yes,Manipulative,No,Running,Acquitted,N/A
3007,36-50,Female,Kidnapping,Rural,Morning,None,Yes,Brute Force,Yes,Aggressive,Yes,Vehicle,Convicted,Death
3008,26-35,Male,Murder,City,Night,None,No,Social Engineering,Yes,Aggressive,Yes,Vehicle,Under Trial,N/A
3009,51+,Female,Theft,City,Morning,Knife,No,Extortion,Yes,Opportunistic,Yes,None,Acquitted,N/A
3010,51+,Other,Assault,Rural,Night,Digital Tools,No,Brute Force,Yes,Aggressive,Yes,Fake Identity,Acquitted,N/A
3011,26-35,Other,Cybercrime,City,Night,Gun,Yes,Brute Force,Yes,Manipulative,No,Vehicle,Convicted,Short-term
3012,36-50,Male,Murder,City,Morning,Digital Tools,No,Breaking & Entering,No,Aggressive,No,Fake Identity,Convicted,Short-term
3013,26-35,Male,Murder,Rural,Morning,Digital Tools,No,Extortion,No,Opportunistic,No,Vehicle,Under Trial,N/A
3014,36-50,Male,Drug Offense,Rural,Evening,Gun,No,Brute Force,No,Manipulative,Yes,Running,Convicted,Death
3015,36-50,Female,Drug Offense,Rural,Morning,None,No,Social Engineering,Yes,Opportunistic,No,Fake Identity,Acquitted,N/A
3016,51+,Female,Fraud,Rural,Evening,Gun,Yes,Social Engineering,Yes,Calculated,No,Vehicle,Convicted,Short-term
3017,51+,Male,Cybercrime,City,Evening,Knife,No,Social Engineering,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
3018,51+,Female,Drug Offense,City,Night,Digital Tools,No,Breaking & Entering,Yes,Opportunistic,Yes,None,Acquitted,N/A
3019,26-35,Female,Assault,City,Night,None,No,Brute Force,Yes,Aggressive,No,Fake Identity,Acquitted,N/A
3020,18-25,Male,Cybercrime,City,Morning,None,Yes,Online Fraud,Yes,Manipulative,No,Running,Acquitted,N/A
3021,26-35,Female,Theft,City,Evening,Knife,Yes,Online Fraud,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
3022,26-35,Other,Assault,Metro,Night,Knife,Yes,Online Fraud,No,Manipulative,No,Running,Under Trial,N/A
3023,18-25,Other,Human Trafficking,Rural,Night,Gun,No,Extortion,Yes,Aggressive,No,Vehicle,Under Trial,N/A
3024,26-35,Female,Drug Offense,Metro,Evening,Digital Tools,Yes,Brute Force,Yes,Opportunistic,No,Vehicle,Acquitted,N/A
3025,26-35,Male,Assault,Rural,Night,Gun,No,Breaking & Entering,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
3026,36-50,Other,Murder,City,Night,Knife,Yes,Extortion,Yes,Aggressive,No,Vehicle,Under Trial,N/A
3027,36-50,Female,Theft,City,Night,Gun,No,Online Fraud,Yes,Aggressive,Yes,Running,Acquitted,N/A
3028,51+,Female,Fraud,City,Night,Digital Tools,Yes,Extortion,No,Aggressive,No,Running,Under Trial,N/A
3029,18-25,Male,Theft,City,Night,None,Yes,Extortion,No,Opportunistic,No,Fake Identity,Convicted,Life
3030,36-50,Male,Human Trafficking,City,Morning,Knife,No,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Acquitted,N/A
3031,18-25,Other,Fraud,Metro,Evening,Knife,No,Online Fraud,No,Calculated,No,Fake Identity,Under Trial,N/A
3032,26-35,Female,Theft,Rural,Morning,Knife,No,Breaking & Entering,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
3033,18-25,Female,Assault,Metro,Night,None,Yes,Social Engineering,No,Calculated,No,Vehicle,Under Trial,N/A
3034,26-35,Other,Theft,Metro,Evening,None,Yes,Social Engineering,Yes,Manipulative,No,Fake Identity,Convicted,Life
3035,26-35,Male,Human Trafficking,Rural,Night,Gun,No,Brute Force,No,Opportunistic,Yes,Running,Acquitted,N/A
3036,36-50,Female,Cybercrime,Metro,Morning,None,Yes,Brute Force,Yes,Calculated,Yes,Vehicle,Acquitted,N/A
3037,18-25,Other,Assault,City,Morning,Digital Tools,No,Extortion,No,Manipulative,Yes,Vehicle,Under Trial,N/A
3038,51+,Other,Cybercrime,Metro,Night,None,No,Extortion,No,Aggressive,Yes,Fake Identity,Under Trial,N/A
3039,26-35,Other,Cybercrime,City,Morning,None,Yes,Brute Force,No,Aggressive,No,Running,Acquitted,N/A
3040,26-35,Other,Murder,Metro,Morning,Gun,Yes,Online Fraud,Yes,Calculated,Yes,None,Convicted,Life
3041,18-25,Female,Murder,Metro,Night,Digital Tools,Yes,Brute Force,Yes,Opportunistic,Yes,Running,Under Trial,N/A
3042,36-50,Other,Theft,Rural,Evening,Digital Tools,No,Breaking & Entering,Yes,Aggressive,Yes,Running,Under Trial,N/A
3043,51+,Male,Drug Offense,City,Evening,Digital Tools,No,Brute Force,Yes,Calculated,No,Running,Under Trial,N/A
3044,51+,Male,Murder,Rural,Morning,None,No,Brute Force,No,Manipulative,No,Running,Acquitted,N/A
3045,26-35,Other,Human Trafficking,Rural,Evening,Gun,Yes,Extortion,Yes,Calculated,No,Running,Acquitted,N/A
3046,26-35,Female,Kidnapping,City,Night,Gun,Yes,Breaking & Entering,No,Opportunistic,No,Vehicle,Convicted,Death
3047,18-25,Male,Drug Offense,Rural,Evening,Digital Tools,Yes,Online Fraud,No,Aggressive,No,Fake Identity,Under Trial,N/A
3048,26-35,Female,Drug Offense,City,Evening,Knife,No,Brute Force,Yes,Aggressive,No,Running,Acquitted,N/A
3049,51+,Other,Murder,City,Night,Gun,Yes,Extortion,Yes,Opportunistic,Yes,None,Under Trial,N/A
3050,18-25,Other,Human Trafficking,City,Night,Digital Tools,Yes,Social Engineering,No,Aggressive,Yes,None,Under Trial,N/A
3051,36-50,Female,Theft,Metro,Morning,Gun,Yes,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Under Trial,N/A
3052,18-25,Other,Drug Offense,Metro,Evening,Knife,Yes,Online Fraud,Yes,Aggressive,Yes,Running,Acquitted,N/A
3053,51+,Other,Assault,Metro,Evening,Digital Tools,No,Breaking & Entering,Yes,Calculated,No,Running,Acquitted,N/A
3054,26-35,Female,Kidnapping,City,Morning,None,Yes,Online Fraud,Yes,Aggressive,No,Vehicle,Under Trial,N/A
3055,36-50,Female,Assault,Rural,Evening,Knife,Yes,Extortion,Yes,Calculated,Yes,None,Under Trial,N/A
3056,51+,Other,Kidnapping,Rural,Night,None,Yes,Social Engineering,No,Calculated,No,Running,Convicted,Short-term
3057,26-35,Other,Human Trafficking,Rural,Evening,Knife,No,Extortion,No,Calculated,Yes,Fake Identity,Under Trial,N/A
3058,36-50,Female,Kidnapping,Metro,Evening,Gun,Yes,Breaking & Entering,No,Manipulative,No,None,Acquitted,N/A
3059,26-35,Female,Kidnapping,Rural,Night,Gun,Yes,Social Engineering,No,Calculated,No,Running,Convicted,Death
3060,36-50,Male,Assault,City,Morning,Digital Tools,Yes,Breaking & Entering,No,Calculated,No,Running,Convicted,Long-term
3061,26-35,Male,Assault,City,Evening,Gun,No,Social Engineering,Yes,Calculated,Yes,Running,Under Trial,N/A
3062,51+,Other,Drug Offense,Metro,Evening,Digital Tools,Yes,Brute Force,Yes,Opportunistic,Yes,Fake Identity,Acquitted,N/A
3063,36-50,Female,Kidnapping,Rural,Night,Gun,Yes,Brute Force,Yes,Manipulative,No,None,Acquitted,N/A
3064,36-50,Other,Cybercrime,Rural,Morning,Digital Tools,No,Brute Force,No,Aggressive,No,Vehicle,Under Trial,N/A
3065,26-35,Other,Drug Offense,Metro,Evening,Gun,No,Social Engineering,No,Opportunistic,No,Running,Under Trial,N/A
3066,36-50,Other,Assault,Metro,Morning,Knife,Yes,Social Engineering,No,Opportunistic,Yes,None,Acquitted,N/A
3067,18-25,Other,Fraud,Metro,Night,Knife,Yes,Brute Force,No,Manipulative,No,Fake Identity,Acquitted,N/A
3068,26-35,Female,Drug Offense,City,Morning,Digital Tools,Yes,Social Engineering,No,Calculated,Yes,Fake Identity,Convicted,Death
3069,26-35,Female,Drug Offense,City,Evening,Gun,Yes,Online Fraud,Yes,Aggressive,No,Running,Convicted,Life
3070,51+,Male,Fraud,Metro,Night,Digital Tools,Yes,Brute Force,Yes,Aggressive,No,None,Acquitted,N/A
3071,51+,Female,Murder,Metro,Night,Digital Tools,No,Brute Force,Yes,Aggressive,Yes,None,Acquitted,N/A
3072,51+,Female,Human Trafficking,City,Morning,Gun,No,Breaking & Entering,Yes,Aggressive,No,Running,Convicted,Short-term
3073,51+,Female,Fraud,Metro,Night,Digital Tools,Yes,Brute Force,No,Manipulative,No,Vehicle,Acquitted,N/A
3074,51+,Other,Assault,Rural,Evening,Knife,No,Brute Force,Yes,Manipulative,Yes,Fake Identity,Under Trial,N/A
3075,26-35,Male,Assault,City,Night,Digital Tools,No,Social Engineering,Yes,Aggressive,Yes,Running,Convicted,Life
3076,26-35,Male,Drug Offense,Metro,Night,Gun,No,Online Fraud,No,Opportunistic,Yes,Vehicle,Under Trial,N/A
3077,26-35,Female,Kidnapping,Metro,Night,Gun,No,Extortion,No,Aggressive,Yes,Fake Identity,Acquitted,N/A
3078,51+,Female,Fraud,Metro,Night,None,No,Brute Force,Yes,Manipulative,Yes,Running,Convicted,Long-term
3079,26-35,Female,Kidnapping,City,Morning,Knife,Yes,Breaking & Entering,No,Manipulative,No,Running,Acquitted,N/A
3080,51+,Male,Theft,Rural,Night,None,No,Social Engineering,No,Manipulative,Yes,None,Convicted,Life
3081,51+,Male,Murder,Metro,Morning,Knife,No,Online Fraud,Yes,Aggressive,No,Running,Convicted,Short-term
3082,36-50,Male,Drug Offense,City,Morning,Knife,Yes,Breaking & Entering,Yes,Aggressive,Yes,Running,Convicted,Short-term
3083,18-25,Male,Assault,Rural,Evening,Knife,Yes,Extortion,Yes,Opportunistic,No,None,Acquitted,N/A
3084,51+,Male,Murder,City,Morning,Digital Tools,No,Social Engineering,Yes,Opportunistic,Yes,Fake Identity,Convicted,Long-term
3085,26-35,Male,Kidnapping,City,Evening,None,No,Online Fraud,Yes,Opportunistic,Yes,Fake Identity,Acquitted,N/A
3086,18-25,Other,Assault,Metro,Morning,Gun,No,Brute Force,Yes,Opportunistic,No,Fake Identity,Under Trial,N/A
3087,18-25,Male,Theft,City,Morning,Knife,No,Brute Force,Yes,Opportunistic,Yes,Fake Identity,Under Trial,N/A
3088,18-25,Female,Human Trafficking,Metro,Morning,Knife,Yes,Extortion,No,Opportunistic,Yes,Vehicle,Acquitted,N/A
3089,36-50,Female,Theft,Rural,Evening,Knife,Yes,Brute Force,No,Calculated,No,Fake Identity,Acquitted,N/A
3090,26-35,Other,Fraud,Rural,Night,Gun,Yes,Extortion,Yes,Aggressive,No,Running,Under Trial,N/A
3091,18-25,Male,Murder,City,Morning,None,No,Online Fraud,Yes,Opportunistic,Yes,None,Under Trial,N/A
3092,51+,Male,Drug Offense,Metro,Evening,Digital Tools,No,Brute Force,Yes,Aggressive,Yes,Vehicle,Acquitted,N/A
3093,51+,Other,Theft,Metro,Night,Knife,No,Extortion,Yes,Manipulative,No,Vehicle,Convicted,Short-term
3094,18-25,Male,Murder,City,Night,Gun,No,Extortion,Yes,Manipulative,Yes,Vehicle,Acquitted,N/A
3095,51+,Male,Human Trafficking,Rural,Night,Gun,No,Extortion,Yes,Aggressive,Yes,Fake Identity,Convicted,Short-term
3096,36-50,Female,Cybercrime,City,Night,Knife,No,Brute Force,No,Aggressive,Yes,None,Convicted,Long-term
3097,51+,Female,Murder,City,Night,Digital Tools,Yes,Social Engineering,Yes,Calculated,Yes,Fake Identity,Acquitted,N/A
3098,26-35,Male,Kidnapping,City,Morning,Digital Tools,No,Online Fraud,No,Calculated,No,Fake Identity,Convicted,Long-term
3099,26-35,Other,Theft,City,Morning,Gun,Yes,Online Fraud,No,Opportunistic,No,Running,Under Trial,N/A
3100,26-35,Male,Assault,Rural,Evening,Gun,Yes,Online Fraud,Yes,Calculated,Yes,Vehicle,Convicted,Short-term
3101,26-35,Other,Fraud,Metro,Morning,Knife,Yes,Social Engineering,No,Manipulative,Yes,Running,Acquitted,N/A
3102,18-25,Female,Drug Offense,City,Morning,None,No,Brute Force,No,Aggressive,No,Vehicle,Acquitted,N/A
3103,51+,Male,Cybercrime,Rural,Evening,None,Yes,Extortion,Yes,Calculated,No,None,Convicted,Life
3104,26-35,Female,Assault,Metro,Morning,Knife,Yes,Social Engineering,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
3105,51+,Other,Assault,Metro,Night,None,Yes,Extortion,No,Calculated,Yes,Fake Identity,Under Trial,N/A
3106,36-50,Other,Drug Offense,Rural,Morning,None,No,Extortion,Yes,Calculated,Yes,Fake Identity,Acquitted,N/A
3107,26-35,Other,Kidnapping,Rural,Morning,Digital Tools,No,Breaking & Entering,Yes,Calculated,No,None,Under Trial,N/A
3108,36-50,Female,Assault,Metro,Morning,Knife,Yes,Social Engineering,Yes,Manipulative,No,Fake Identity,Acquitted,N/A
3109,51+,Female,Drug Offense,City,Evening,Knife,Yes,Online Fraud,No,Manipulative,Yes,Vehicle,Acquitted,N/A
3110,26-35,Other,Human Trafficking,Rural,Night,Knife,Yes,Online Fraud,Yes,Manipulative,Yes,None,Acquitted,N/A
3111,18-25,Male,Murder,Rural,Evening,Knife,Yes,Brute Force,No,Manipulative,No,None,Convicted,Short-term
3112,36-50,Other,Kidnapping,Metro,Night,Digital Tools,Yes,Social Engineering,No,Calculated,No,Running,Acquitted,N/A
3113,36-50,Other,Kidnapping,Metro,Morning,Gun,Yes,Brute Force,No,Aggressive,Yes,Running,Acquitted,N/A
3114,36-50,Female,Theft,Rural,Evening,Knife,No,Brute Force,No,Opportunistic,Yes,Running,Convicted,Short-term
3115,51+,Other,Drug Offense,Rural,Night,Digital Tools,No,Brute Force,No,Calculated,Yes,Running,Acquitted,N/A
3116,26-35,Female,Cybercrime,City,Night,Knife,No,Extortion,No,Calculated,No,None,Acquitted,N/A
3117,26-35,Other,Assault,Rural,Evening,Knife,No,Breaking & Entering,No,Manipulative,Yes,Vehicle,Acquitted,N/A
3118,18-25,Male,Cybercrime,Metro,Night,Knife,No,Brute Force,No,Manipulative,Yes,Running,Acquitted,N/A
3119,26-35,Other,Assault,City,Morning,None,Yes,Extortion,No,Aggressive,No,None,Under Trial,N/A
3120,51+,Other,Human Trafficking,City,Evening,Knife,No,Extortion,Yes,Manipulative,No,Running,Under Trial,N/A
3121,51+,Female,Drug Offense,Rural,Morning,Knife,No,Breaking & Entering,No,Opportunistic,No,None,Under Trial,N/A
3122,18-25,Male,Human Trafficking,City,Morning,Knife,No,Breaking & Entering,Yes,Aggressive,No,None,Convicted,Short-term
3123,18-25,Other,Human Trafficking,Rural,Evening,None,No,Online Fraud,No,Manipulative,Yes,Fake Identity,Under Trial,N/A
3124,51+,Female,Fraud,Rural,Morning,Digital Tools,No,Social Engineering,Yes,Opportunistic,Yes,Running,Convicted,Short-term
3125,36-50,Male,Murder,Metro,Evening,Knife,No,Breaking & Entering,No,Calculated,Yes,None,Convicted,Short-term
3126,36-50,Other,Kidnapping,Rural,Night,Gun,Yes,Brute Force,No,Aggressive,Yes,Running,Acquitted,N/A
3127,26-35,Other,Kidnapping,City,Night,None,Yes,Breaking & Entering,No,Manipulative,Yes,Running,Acquitted,N/A
3128,36-50,Female,Assault,Metro,Night,Digital Tools,No,Online Fraud,Yes,Manipulative,No,Fake Identity,Under Trial,N/A
3129,36-50,Other,Kidnapping,Metro,Evening,Digital Tools,No,Extortion,Yes,Calculated,No,Running,Under Trial,N/A
3130,36-50,Other,Human Trafficking,Rural,Evening,Digital Tools,Yes,Social Engineering,No,Opportunistic,No,Running,Convicted,Long-term
3131,18-25,Female,Fraud,City,Morning,Knife,Yes,Breaking & Entering,No,Aggressive,Yes,Running,Acquitted,N/A
3132,51+,Other,Kidnapping,City,Night,Knife,Yes,Social Engineering,No,Aggressive,No,Running,Under Trial,N/A
3133,51+,Male,Fraud,Rural,Morning,Digital Tools,Yes,Brute Force,Yes,Opportunistic,No,None,Under Trial,N/A
3134,36-50,Other,Fraud,Rural,Night,Digital Tools,Yes,Extortion,Yes,Manipulative,No,Vehicle,Under Trial,N/A
3135,18-25,Male,Murder,Rural,Night,Digital Tools,No,Extortion,Yes,Aggressive,Yes,Fake Identity,Under Trial,N/A
3136,36-50,Other,Drug Offense,Metro,Evening,Digital Tools,Yes,Brute Force,Yes,Calculated,No,None,Convicted,Short-term
3137,18-25,Male,Cybercrime,Metro,Morning,Knife,No,Brute Force,Yes,Aggressive,Yes,None,Under Trial,N/A
3138,36-50,Male,Human Trafficking,City,Night,Gun,Yes,Social Engineering,Yes,Aggressive,No,Fake Identity,Under Trial,N/A
3139,36-50,Male,Theft,Rural,Evening,None,No,Online Fraud,No,Aggressive,No,None,Acquitted,N/A
3140,18-25,Other,Assault,Metro,Morning,None,Yes,Brute Force,No,Aggressive,No,Vehicle,Acquitted,N/A
3141,51+,Male,Fraud,City,Morning,Digital Tools,No,Online Fraud,No,Manipulative,Yes,None,Acquitted,N/A
3142,36-50,Male,Fraud,City,Evening,Digital Tools,Yes,Online Fraud,No,Aggressive,Yes,Fake Identity,Under Trial,N/A
3143,18-25,Male,Drug Offense,Rural,Evening,Digital Tools,No,Brute Force,No,Manipulative,Yes,None,Convicted,Death
3144,26-35,Male,Assault,Rural,Morning,None,No,Social Engineering,Yes,Aggressive,Yes,None,Convicted,Long-term
3145,36-50,Female,Human Trafficking,Rural,Evening,Digital Tools,Yes,Breaking & Entering,No,Calculated,No,Fake Identity,Acquitted,N/A
3146,36-50,Female,Drug Offense,Metro,Evening,None,No,Social Engineering,No,Aggressive,Yes,Running,Under Trial,N/A
3147,18-25,Male,Kidnapping,Rural,Night,Digital Tools,No,Brute Force,No,Calculated,Yes,Vehicle,Under Trial,N/A
3148,36-50,Female,Drug Offense,Rural,Morning,Knife,Yes,Online Fraud,Yes,Manipulative,No,None,Convicted,Short-term
3149,51+,Other,Human Trafficking,City,Morning,Gun,Yes,Brute Force,No,Manipulative,No,Vehicle,Convicted,Short-term
3150,18-25,Female,Kidnapping,Rural,Morning,Digital Tools,Yes,Social Engineering,No,Manipulative,Yes,Vehicle,Acquitted,N/A
3151,51+,Female,Assault,City,Night,Digital Tools,Yes,Extortion,Yes,Calculated,Yes,None,Acquitted,N/A
3152,51+,Male,Kidnapping,City,Night,Knife,No,Online Fraud,Yes,Manipulative,Yes,None,Convicted,Short-term
3153,26-35,Male,Kidnapping,Metro,Evening,Digital Tools,No,Breaking & Entering,No,Calculated,No,Vehicle,Acquitted,N/A
3154,18-25,Other,Cybercrime,City,Morning,None,Yes,Online Fraud,Yes,Manipulative,No,Fake Identity,Acquitted,N/A
3155,26-35,Other,Cybercrime,Rural,Evening,None,No,Online Fraud,No,Opportunistic,No,None,Acquitted,N/A
3156,36-50,Other,Kidnapping,Metro,Night,Digital Tools,Yes,Social Engineering,Yes,Manipulative,No,Vehicle,Acquitted,N/A
3157,51+,Female,Kidnapping,City,Evening,Digital Tools,Yes,Breaking & Entering,No,Aggressive,No,Fake Identity,Acquitted,N/A
3158,36-50,Female,Fraud,Metro,Night,Gun,No,Social Engineering,No,Aggressive,Yes,None,Under Trial,N/A
3159,36-50,Female,Theft,Metro,Night,None,Yes,Breaking & Entering,No,Manipulative,Yes,None,Convicted,Long-term
3160,36-50,Male,Kidnapping,Metro,Night,Knife,Yes,Extortion,No,Aggressive,No,Vehicle,Convicted,Short-term
3161,26-35,Male,Fraud,Metro,Evening,Digital Tools,Yes,Breaking & Entering,Yes,Calculated,Yes,Fake Identity,Acquitted,N/A
3162,18-25,Male,Fraud,Rural,Evening,None,No,Breaking & Entering,No,Calculated,No,Running,Under Trial,N/A
3163,18-25,Female,Murder,Rural,Evening,Gun,Yes,Breaking & Entering,Yes,Manipulative,Yes,None,Under Trial,N/A
3164,36-50,Female,Theft,Metro,Morning,None,No,Breaking & Entering,Yes,Manipulative,No,Vehicle,Under Trial,N/A
3165,36-50,Female,Assault,City,Morning,Knife,Yes,Extortion,No,Aggressive,Yes,Fake Identity,Convicted,Long-term
3166,51+,Male,Fraud,Rural,Evening,Gun,Yes,Brute Force,Yes,Manipulative,Yes,Running,Convicted,Life
3167,51+,Female,Human Trafficking,City,Morning,Digital Tools,Yes,Breaking & Entering,No,Manipulative,Yes,Running,Under Trial,N/A
3168,36-50,Female,Murder,Rural,Morning,Digital Tools,No,Breaking & Entering,No,Calculated,No,Fake Identity,Under Trial,N/A
3169,51+,Other,Murder,Metro,Morning,Digital Tools,Yes,Extortion,No,Aggressive,Yes,None,Acquitted,N/A
3170,36-50,Male,Murder,Metro,Night,Digital Tools,Yes,Online Fraud,No,Calculated,No,Vehicle,Acquitted,N/A
3171,26-35,Female,Human Trafficking,Metro,Evening,Gun,Yes,Breaking & Entering,Yes,Calculated,Yes,None,Convicted,Death
3172,36-50,Male,Cybercrime,Rural,Evening,Knife,No,Extortion,Yes,Manipulative,Yes,Fake Identity,Convicted,Long-term
3173,51+,Male,Human Trafficking,City,Night,Gun,Yes,Brute Force,Yes,Manipulative,Yes,Vehicle,Convicted,Long-term
3174,18-25,Other,Murder,Rural,Night,Knife,No,Online Fraud,Yes,Opportunistic,No,Fake Identity,Convicted,Long-term
